"","formulary_id","formulary_version","contract_year","ndc","tier_level_value","quantity_limit_yn","quantity_limit_amount","quantity_limit_days","prior_authorization_yn","step_therapy_yn","step_therapy_groups","labelname","drugname","_merge"
"245",7228,13,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"246",7721,12,2007,2080303,3,"N","","","Y","Y","1","DARVON 65 MG PULVULE","DARVON",3
"247",7770,10,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"248",7735,8,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"249",7286,9,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"250",7000,8,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"251",7885,7,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"252",7227,20,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"253",7768,12,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"254",7608,12,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"255",7284,18,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"256",7871,9,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"257",7605,14,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"258",7825,11,2007,2080303,4,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"259",7505,14,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"260",7454,12,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"261",7470,8,2007,2080303,3,"N","","","Y","N","","DARVON 65 MG PULVULE","DARVON",3
"262",7589,8,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"263",7305,15,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"264",7326,7,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"265",7223,4,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"266",7712,10,2007,2080303,1,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"267",7316,8,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"268",7481,18,2007,2080303,4,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"269",7576,12,2007,2080303,1,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"270",7512,9,2007,2080303,3,"N","","","Y","N","","DARVON 65 MG PULVULE","DARVON",3
"271",7517,8,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"272",7485,8,2007,2080303,3,"N","","","Y","N","","DARVON 65 MG PULVULE","DARVON",3
"273",7436,3,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"274",7439,5,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"275",7040,22,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"276",7766,10,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"277",7323,7,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"278",7232,13,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"279",7789,22,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"280",7738,5,2007,2080303,3,"N","","","Y","N","","DARVON 65 MG PULVULE","DARVON",3
"281",7127,9,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"282",7666,5,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"283",7349,11,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"284",7742,7,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"285",7313,7,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"286",7385,5,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"287",7835,8,2007,2080303,3,"N","","","Y","N","","DARVON 65 MG PULVULE","DARVON",3
"288",7484,13,2007,2080303,1,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"289",7767,5,2007,2080303,3,"N","","","Y","N","","DARVON 65 MG PULVULE","DARVON",3
"290",7530,13,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"291",7488,8,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"292",7994,3,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"293",7845,7,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"294",7225,50,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"295",7423,7,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"296",7724,15,2007,2080303,4,"N","","","Y","N","","DARVON 65 MG PULVULE","DARVON",3
"297",7493,13,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"298",7659,13,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"299",7345,12,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"300",7435,12,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"301",7236,4,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"302",7160,6,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"303",7364,12,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"304",7837,9,2007,2080303,2,"N","","","Y","N","","DARVON 65 MG PULVULE","DARVON",3
"305",7333,4,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"306",7656,13,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"307",7476,16,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"308",7446,20,2007,2080303,4,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"309",7811,13,2007,2080303,5,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"310",7447,9,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"311",7340,6,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"312",7700,15,2007,2080303,4,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"313",7732,10,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"314",7739,5,2007,2080303,2,"N","","","Y","N","","DARVON 65 MG PULVULE","DARVON",3
"315",7737,8,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"316",7426,14,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"317",7826,14,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"318",7413,10,2007,2080303,2,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"319",7820,17,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"320",7437,12,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"321",7781,14,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"322",7836,10,2007,2080303,2,"N","","","Y","N","","DARVON 65 MG PULVULE","DARVON",3
"323",7226,15,2007,2080303,1,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"324",7791,7,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"325",7483,16,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"326",7398,10,2007,2080303,4,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"327",7161,9,2007,2080303,3,"N","","","N","N","","DARVON 65 MG PULVULE","DARVON",3
"328",7739,5,2007,2081703,2,"N","","","Y","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"329",7487,13,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"330",7364,12,2007,2081703,2,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"331",7435,12,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"332",7742,7,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"333",7631,18,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"334",7732,10,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"335",7436,3,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"336",7870,12,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"337",7820,17,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"338",7656,13,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"339",7485,8,2007,2081703,3,"N","","","Y","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"340",7498,11,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"341",7700,15,2007,2081703,4,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"342",7493,13,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"343",7302,13,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"344",7835,8,2007,2081703,3,"N","","","Y","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"345",7512,9,2007,2081703,3,"N","","","Y","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"346",7530,13,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"347",7000,8,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"348",7767,5,2007,2081703,3,"N","","","Y","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"349",7127,9,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"350",7885,7,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"351",7735,8,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"352",7632,9,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"353",7738,5,2007,2081703,3,"N","","","Y","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"354",7994,3,2007,2081703,3,"N","","","N","Y","1","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"355",7819,11,2007,2081703,2,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"356",7400,5,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"357",7871,9,2007,2081703,3,"N","","","N","Y","1","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"358",7483,16,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"359",7984,8,2007,2081703,2,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"360",7879,8,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"361",7811,13,2007,2081703,5,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"362",7488,8,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"363",7859,30,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"364",7659,13,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"365",7826,14,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"366",7499,13,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"367",7385,5,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"368",7476,16,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"369",7426,14,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"370",7413,10,2007,2081703,2,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"371",7161,9,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"372",7781,14,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"373",7721,12,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"374",7572,12,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"375",7791,7,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"376",7236,4,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"377",7446,20,2007,2081703,4,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"378",7843,7,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"379",7470,8,2007,2081703,3,"N","","","Y","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"380",7437,12,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"381",7825,11,2007,2081703,4,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"382",7398,10,2007,2081703,4,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"383",7223,4,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"384",7305,15,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"385",7814,12,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"386",7839,9,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"387",7670,13,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"388",7481,18,2007,2081703,4,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"389",7517,8,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"390",7858,15,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"391",7666,5,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"392",7845,7,2007,2081703,2,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"393",7040,22,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"394",7605,14,2007,2081703,2,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"395",7724,15,2007,2081703,4,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"396",7737,8,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"397",7574,11,2007,2081703,1,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"398",7349,11,2007,2081703,3,"N","","","N","N","","AVENTYL HCL 10 MG PULVULE","AVENTYL HCL",3
"399",7512,9,2007,2081902,3,"N","","","Y","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"400",7228,13,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"401",7791,7,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"402",7398,10,2007,2081902,4,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"403",7435,12,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"404",7485,8,2007,2081902,3,"N","","","Y","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"405",7737,8,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"406",7885,7,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"407",7437,12,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"408",7814,12,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"409",7236,4,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"410",7426,14,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"411",7870,12,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"412",7826,14,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"413",7738,5,2007,2081902,3,"N","","","Y","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"414",7871,9,2007,2081902,3,"N","","","N","Y","1","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"415",7487,13,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"416",7656,13,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"417",7735,8,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"418",7742,7,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"419",7476,16,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"420",7161,9,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"421",7732,10,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"422",7859,30,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"423",7632,9,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"424",7127,9,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"425",7839,9,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"426",7574,11,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"427",7572,12,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"428",7721,12,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"429",7000,8,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"430",7984,8,2007,2081902,2,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"431",7481,18,2007,2081902,4,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"432",7670,13,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"433",7446,20,2007,2081902,4,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"434",7994,3,2007,2081902,3,"N","","","N","Y","1","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"435",7739,5,2007,2081902,2,"N","","","Y","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"436",7498,11,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"437",7781,14,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"438",7436,3,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"439",7819,11,2007,2081902,2,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"440",7488,8,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"441",7767,5,2007,2081902,3,"N","","","Y","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"442",7858,15,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"443",7400,5,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"444",7227,20,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"445",7825,11,2007,2081902,4,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"446",7040,22,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"447",7530,13,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"448",7666,5,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"449",7413,10,2007,2081902,2,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"450",7349,11,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"451",7302,13,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"452",7225,50,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"453",7724,15,2007,2081902,4,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"454",7820,17,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"455",7605,14,2007,2081902,2,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"456",7499,13,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"457",7700,15,2007,2081902,4,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"458",7845,7,2007,2081902,2,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"459",7483,16,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"460",7811,13,2007,2081902,5,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"461",7223,4,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"462",7631,18,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"463",7493,13,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"464",7835,8,2007,2081902,3,"N","","","Y","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"465",7879,8,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"466",7517,8,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"467",7843,7,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"468",7364,12,2007,2081902,2,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"469",7470,8,2007,2081902,3,"N","","","Y","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"470",7305,15,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"471",7385,5,2007,2081902,1,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"472",7659,13,2007,2081902,3,"N","","","N","N","","AVENTYL HCL 25 MG PULVULE","AVENTYL HCL",3
"473",7748,12,2007,2140701,1,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"474",7829,19,2007,2140701,5,"N","","","Y","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"475",7284,18,2007,2140701,3,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"476",7000,8,2007,2140701,1,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"477",7305,15,2007,2140701,3,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"478",7666,5,2007,2140701,1,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"479",7656,13,2007,2140701,4,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"480",7659,13,2007,2140701,4,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"481",7825,11,2007,2140701,4,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"482",7700,15,2007,2140701,5,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"483",7220,9,2007,2140701,2,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"484",7413,10,2007,2140701,2,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"485",7160,6,2007,2140701,2,"N","","","Y","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"486",7632,9,2007,2140701,3,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"487",7373,6,2007,2140701,2,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"488",7589,8,2007,2140701,4,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"489",7447,9,2007,2140701,2,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"490",7460,9,2007,2140701,2,"N","","","N","N","","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
