"","formulary_id","formulary_version","contract_year","ndc","tier_level_value","quantity_limit_yn","quantity_limit_amount","quantity_limit_days","prior_authorization_yn","step_therapy_yn","labelname","drugname","_merge"
"256",8350,7,2008,2080303,3,"N","","","N","N","DARVON 65 MG PULVULE","DARVON",3
"257",8438,6,2008,2080303,4,"N","","","N","N","DARVON 65 MG PULVULE","DARVON",3
"258",8289,19,2008,2080303,3,"N","","","N","N","DARVON 65 MG PULVULE","DARVON",3
"259",8521,9,2008,2080303,3,"N","","","N","N","DARVON 65 MG PULVULE","DARVON",3
"260",8274,7,2008,2080303,3,"N","","","Y","N","DARVON 65 MG PULVULE","DARVON",3
"261",8437,7,2008,2080303,2,"N","","","N","N","DARVON 65 MG PULVULE","DARVON",3
"262",8174,6,2008,2080303,3,"N","","","N","N","DARVON 65 MG PULVULE","DARVON",3
"263",8173,7,2008,2080303,3,"N","","","N","N","DARVON 65 MG PULVULE","DARVON",3
"264",8164,8,2008,2080303,3,"N","","","N","N","DARVON 65 MG PULVULE","DARVON",3
"265",8041,21,2008,2080303,1,"N","","","N","N","DARVON 65 MG PULVULE","DARVON",3
"266",8251,8,2008,2080303,3,"N","","","Y","N","DARVON 65 MG PULVULE","DARVON",3
"267",8218,6,2008,2080303,3,"N","","","N","N","DARVON 65 MG PULVULE","DARVON",3
"268",8353,16,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"269",8223,8,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"270",8224,7,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"271",8415,7,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"272",8365,8,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"273",8546,7,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"274",8226,7,2008,2140701,5,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"275",8122,6,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"276",8183,10,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"277",8088,26,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"278",8052,14,2008,2140701,2,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"279",8164,8,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"280",8159,5,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"281",8444,5,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"282",8190,5,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"283",8110,5,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"284",8379,19,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"285",8124,6,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"286",8185,18,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"287",8411,12,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"288",8357,8,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"289",8363,7,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"290",8034,7,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"291",8228,8,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"292",8080,18,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"293",8107,11,2008,2140701,2,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"294",8189,5,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"295",8024,17,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"296",8330,5,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"297",8271,20,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"298",8472,10,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"299",8184,5,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"300",8429,13,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"301",8417,8,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"302",8160,8,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"303",8173,7,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"304",8174,6,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"305",8399,6,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"306",8222,7,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"307",8284,9,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"308",8432,12,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"309",8128,6,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"310",8283,8,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"311",8208,10,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"312",8495,10,2008,2140701,3,"Y","1","1","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"313",8143,5,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"314",8281,8,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"315",8521,9,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"316",8130,6,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"317",8263,7,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"318",8428,10,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"319",8150,9,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"320",8145,5,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"321",8570,21,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"322",8168,6,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"323",8359,5,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"324",8582,11,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"325",8434,6,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"326",8251,8,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"327",8027,21,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"328",8358,8,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"329",8270,8,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"330",8494,7,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"331",8028,8,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"332",8440,8,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"333",8449,12,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"334",8178,9,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"335",8010,7,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"336",8039,11,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"337",8519,8,2008,2140701,3,"Y","1","1","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"338",8312,8,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"339",8170,7,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"340",8278,8,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"341",8502,4,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"342",8419,6,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"343",8315,7,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"344",8478,14,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"345",8255,7,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"346",8167,9,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"347",8439,6,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"348",8112,12,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"349",8511,7,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"350",8435,8,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"351",8274,7,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"352",8346,8,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"353",8334,9,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"354",8182,5,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"355",8032,7,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"356",8438,6,2008,2140701,5,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"357",8445,5,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"358",8450,12,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"359",8328,9,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"360",8442,8,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"361",8115,9,2008,2140701,5,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"362",8401,6,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"363",8562,8,2008,2140701,3,"Y","1","1","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"364",8297,11,2008,2140701,2,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"365",8534,6,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"366",8421,6,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"367",8352,8,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"368",8245,11,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"369",8153,6,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"370",8335,6,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"371",8033,7,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"372",8314,5,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"373",8116,7,2008,2140701,5,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"374",8218,6,2008,2140701,4,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"375",8172,9,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"376",8516,7,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"377",8294,12,2008,2140701,2,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"378",8362,13,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"379",8265,8,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"380",8179,14,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"381",8448,8,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"382",8437,7,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"383",8289,19,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"384",8348,9,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"385",8051,21,2008,2140701,3,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"386",8319,9,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"387",8277,7,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"388",8129,7,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"389",8050,7,2008,2140701,2,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"390",8418,5,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"391",8364,10,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"392",8566,6,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"393",8135,9,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"394",8510,8,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"395",8142,5,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"396",8388,12,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"397",8056,10,2008,2140701,3,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"398",8140,12,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"399",8360,5,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"400",8011,11,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"401",8233,7,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"402",8273,7,2008,2140701,1,"N","","","Y","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"403",8086,16,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"404",8171,7,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"405",8040,11,2008,2140701,5,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"406",8259,7,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"407",8260,7,2008,2140701,2,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"408",8200,5,2008,2140701,5,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"409",8295,7,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"410",8239,8,2008,2140701,1,"N","","","N","N","QUINIDINE GLUC 80 MG/ML VIAL","QUINIDINE GLUCONATE",3
"411",8326,7,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"412",8470,9,2008,2148501,6,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"413",8325,13,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"414",8510,8,2008,2148501,4,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"415",8128,6,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"416",8200,5,2008,2148501,5,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"417",8519,8,2008,2148501,3,"Y","1","1","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"418",8468,10,2008,2148501,3,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"419",8110,5,2008,2148501,4,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"420",8159,5,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"421",8348,9,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"422",8307,8,2008,2148501,4,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"423",8485,9,2008,2148501,3,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"424",8481,11,2008,2148501,2,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"425",8451,7,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"426",8236,7,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"427",8467,9,2008,2148501,4,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"428",8040,11,2008,2148501,5,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"429",8448,8,2008,2148501,4,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"430",8245,11,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"431",8435,8,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"432",8308,10,2008,2148501,4,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"433",8184,5,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"434",8352,8,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"435",8359,5,2008,2148501,1,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"436",8484,11,2008,2148501,2,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"437",8223,8,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"438",8461,7,2008,2148501,3,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"439",8404,6,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"440",8335,6,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"441",8041,21,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"442",8179,14,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"443",8570,21,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"444",8437,7,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"445",8142,5,2008,2148501,1,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"446",8312,8,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"447",8566,6,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"448",8408,6,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"449",8350,7,2008,2148501,5,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"450",8127,7,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"451",8534,6,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"452",8226,7,2008,2148501,5,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"453",8251,8,2008,2148501,3,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"454",8189,5,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"455",8267,7,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"456",8536,13,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"457",8168,6,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"458",8469,9,2008,2148501,6,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"459",8493,6,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"460",8538,12,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"461",8238,7,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"462",8182,5,2008,2148501,2,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"463",8544,17,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"464",8541,13,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"465",8032,7,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"466",8353,16,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"467",8363,7,2008,2148501,3,"N","","","Y","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
"468",8023,8,2008,2148501,3,"N","","","N","N","CAPASTAT SULFATE 1 GM VIAL","CAPASTAT SULFATE",3
