"","ingredient","date","plans","plans_pa_free","plans_pa_only","covering_plans","uncovered_plans","prop_covering_plans_pa_free","prop_all_plans_pa_free","any_pa_free_enrollment","pa_only_enrollment","total_enrollment","uncovered_enrollment","prop_apf","prop_pao","prop_uncov","generic","combination_totalnumber","first_approval_date","first_appearance_date","first_generic_approval_date","branded_approvals","generic_approvals","date_10_percent_g","date_50_percent_g","total_ndcs","anda_ndcs","nda_ndcs","nda_authorized_generic_ndcs","approval_date1","reform","conversion_date","period","conversion_period","ingredient_id"
"4683","SILODOSIN",2017-12-31,360,261,0,261,99,1,0.725,34391072.1666667,0,42975235.6666667,8584163.5,0.800253253604419,0,0.199746746395581,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,522,0,522,0,NA,0,2019-06-30,19,21,294
"4684","SILODOSIN",2018-06-30,360,261,0,261,99,1,0.725,35088593.6666667,0,43940940.8333333,8852347.16666667,0.798539881058911,0,0.201460118941089,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,522,0,522,0,NA,0,2019-06-30,20,21,294
"4685","SILODOSIN",2018-12-31,381,291,13,304,77,0.957236842105263,0.763779527559055,35945431.1666667,136993.666666667,44439815.6666667,8357390.83333334,0.808856441626254,0.00308267855326463,0.188060879820481,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,608,0,608,0,NA,0,2019-06-30,21,21,294
"4686","SILODOSIN",2019-06-30,381,304,0,304,77,1,0.797900262467192,36345902,0,45486150.1666667,9140248.16666666,0.799054258644099,0,0.200945741355901,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,1210,608,602,0,NA,0,2019-06-30,22,21,294
"4687","SILODOSIN",2019-12-31,381,295,0,295,86,1,0.774278215223097,36693091,0,46040144.8333333,9347053.83333334,0.796980355575119,0,0.203019644424881,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,1010,590,420,0,NA,0,2019-06-30,23,21,294
"4688","SILODOSIN",2020-06-30,381,295,0,295,86,1,0.774278215223097,37817115.3333333,0,47111324,9294208.66666666,0.802718160358502,0,0.197281839641498,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,1010,590,420,0,NA,0,2019-06-30,24,21,294
"4689","SILODOSIN",2020-12-31,387,306,0,306,81,1,0.790697674418605,38328676.3333333,0,47655291.1666667,9326614.83333333,0.804290046183644,0,0.195709953816356,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,666,612,54,0,NA,0,2019-06-30,25,21,294
"4690","SILODOSIN",2021-06-30,387,306,0,306,81,1,0.790697674418605,39153007.5,0,48524595.8333333,9371588.33333334,0.806869317046518,0,0.193130682953482,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,666,612,54,0,NA,0,2019-06-30,26,21,294
"4691","SILODOSIN",2021-12-31,392,320,0,320,72,1,0.816326530612245,39810856,0,49099205.1666667,9288349.16666666,0.810824856835513,0,0.189175143164487,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,654,640,14,0,NA,0,2019-06-30,27,21,294
"4692","SILODOSIN",2022-06-30,392,320,0,320,72,1,0.816326530612245,40953804.3333333,0,49987567.8333333,9033763.5,0.819279795125859,0,0.180720204874141,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,654,640,14,0,NA,0,2019-06-30,28,21,294
"4693","SILODOSIN",2022-12-31,411,330,0,330,81,1,0.802919708029197,41815291.1666667,0,50588557.6666667,8773266.5,0.826576069675519,0,0.173423930324481,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,674,660,14,0,NA,0,2019-06-30,29,21,294
"4694","SILODOSIN",2023-06-30,411,330,0,330,81,1,0.802919708029197,42272764,0,51451040,9178276,0.821611458194042,0,0.178388541805958,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,674,660,14,0,NA,0,2019-06-30,30,21,294
"4695","SILODOSIN",2023-12-31,458,450,0,450,8,1,0.982532751091703,44356374.1666667,0,52175579.5,7819205.33333334,0.850136684474519,0,0.149863315525481,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,904,900,4,0,NA,0,2019-06-30,31,21,294
"4696","SILODOSIN",2024-06-30,458,450,0,450,8,1,0.982532751091703,45049852.6666667,0,54020465.5,8970612.83333334,0.833940475145788,0,0.166059524854212,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,904,900,4,0,NA,0,2019-06-30,32,21,294
"4697","SIMEPREVIR SODIUM",2014-06-30,317,43,215,258,59,0.166666666666667,0.135646687697161,19355131.1666667,11029084.1666667,37296148.6666667,6911933.33333333,0.518957904733077,0.295716436172507,0.185325659094416,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,258,0,258,0,NA,0,NA,12,0,295
"4698","SIMEPREVIR SODIUM",2014-12-31,313,0,313,313,0,0,0,0,31322728.3333333,37953172.5,6630444.16666667,0,0.825299343113763,0.174700656886237,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,313,0,313,0,NA,0,NA,13,0,295
"4699","SIMEPREVIR SODIUM",2015-06-30,313,0,313,313,0,0,0,0,32544996.1666667,39124221.6666667,6579225.5,0,0.831837536448542,0.168162463551458,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,313,0,313,0,NA,0,NA,14,0,295
"4700","SIMEPREVIR SODIUM",2015-12-31,308,0,204,204,104,0,0,0,28921488.5,39712338.3333333,10790849.8333333,0,0.728274629845309,0.271725370154691,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,204,0,204,0,NA,0,NA,15,0,295
"4701","SIMEPREVIR SODIUM",2016-06-30,308,0,204,204,104,0,0,0,29657170.1666667,40823603.6666667,11166433.5,0,0.726471146663673,0.273528853336327,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,204,0,204,0,NA,0,NA,16,0,295
"4702","SIMEPREVIR SODIUM",2016-12-31,307,0,96,96,211,0,0,0,25539713.6666667,41414834.3333333,15875120.6666667,0,0.616680329108806,0.383319670891194,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,96,0,96,0,NA,0,NA,17,0,295
"4703","SIMEPREVIR SODIUM",2017-06-30,307,0,111,111,196,0,0,0,28549015.5,42422643.3333333,13873627.8333333,0,0.672966445670956,0.327033554329044,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,111,0,111,0,NA,0,NA,18,0,295
"4704","SIMEPREVIR SODIUM",2017-12-31,360,0,109,109,251,0,0,0,28989182.5,42975235.6666667,13986053.1666667,0,0.674555521343777,0.325444478656223,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,109,0,109,0,NA,0,NA,19,0,295
"4705","SIMEPREVIR SODIUM",2018-06-30,360,0,109,109,251,0,0,0,29846938.8333333,43940940.8333333,14094002,0,0.679251246497927,0.320748753502073,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,109,0,109,0,NA,0,NA,20,0,295
"4706","SIMEPREVIR SODIUM",2018-12-31,381,0,0,0,381,NA,0,0,0,44439815.6666667,44439815.6666667,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,21,0,295
"4707","SIMEPREVIR SODIUM",2019-06-30,381,0,0,0,381,NA,0,0,0,45486150.1666667,45486150.1666667,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,22,0,295
"4708","SIMEPREVIR SODIUM",2019-12-31,381,0,0,0,381,NA,0,0,0,46040144.8333333,46040144.8333333,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,23,0,295
"4709","SIMEPREVIR SODIUM",2020-06-30,381,0,0,0,381,NA,0,0,0,47111324,47111324,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,24,0,295
"4710","SIMEPREVIR SODIUM",2020-12-31,387,0,0,0,387,NA,0,0,0,47655291.1666667,47655291.1666667,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,25,0,295
"4711","SIMEPREVIR SODIUM",2021-06-30,387,0,0,0,387,NA,0,0,0,48524595.8333333,48524595.8333333,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,26,0,295
"4712","SIMEPREVIR SODIUM",2021-12-31,392,0,0,0,392,NA,0,0,0,49099205.1666667,49099205.1666667,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,27,0,295
"4713","SIMEPREVIR SODIUM",2022-06-30,392,0,0,0,392,NA,0,0,0,49987567.8333333,49987567.8333333,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,28,0,295
"4714","SIMEPREVIR SODIUM",2022-12-31,411,0,0,0,411,NA,0,0,0,50588557.6666667,50588557.6666667,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,29,0,295
"4715","SIMEPREVIR SODIUM",2023-06-30,411,0,0,0,411,NA,0,0,0,51451040,51451040,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,30,0,295
"4716","SIMEPREVIR SODIUM",2023-12-31,458,0,0,0,458,NA,0,0,0,52175579.5,52175579.5,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31,0,295
"4717","SIMEPREVIR SODIUM",2024-06-30,458,0,0,0,458,NA,0,0,0,54020465.5,54020465.5,0,0,1,0,0,2013-11-22,2014-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,32,0,295
"4718","SIPONIMOD",2019-12-31,381,152,2,154,227,0.987012987012987,0.398950131233596,31990559,106359.5,46040144.8333333,13943226.3333333,0.694840537878557,0.00231014694643174,0.302849315175011,0,0,2019-03-26,2019-12-31,NA,1,NA,NA,NA,308,0,308,0,NA,0,NA,23,0,296
"4719","SIPONIMOD",2020-06-30,381,152,10,162,219,0.938271604938272,0.398950131233596,32764970,601293.5,47111324,13745060.5,0.695479710992627,0.0127632477490974,0.291757041258276,0,0,2019-03-26,2019-12-31,NA,1,NA,NA,NA,324,0,324,0,NA,0,NA,24,0,296
"4720","SIPONIMOD",2020-12-31,387,149,3,152,235,0.980263157894737,0.385012919896641,32879775.3333333,183374.5,47655291.1666667,14592141.3333333,0.689950150935846,0.00384793578028256,0.306201913283872,0,0,2019-03-26,2019-12-31,NA,1,NA,NA,NA,304,0,304,0,NA,0,NA,25,0,296
"4721","SIPONIMOD",2021-06-30,387,149,3,152,235,0.980263157894737,0.385012919896641,33082750.5,163866.333333333,48524595.8333333,15277979,0.681772819162241,0.00337697471806179,0.314850206119697,0,0,2019-03-26,2019-12-31,NA,1,NA,NA,NA,454,0,454,0,NA,0,NA,26,0,296
"4722","SIPONIMOD",2021-12-31,392,160,0,160,232,1,0.408163265306122,33670068.8333333,0,49099205.1666667,15429136.3333333,0.685755883807909,0,0.314244116192091,0,0,2019-03-26,2019-12-31,NA,1,NA,NA,NA,480,0,480,0,NA,0,NA,27,0,296
"4723","SIPONIMOD",2022-06-30,392,160,0,160,232,1,0.408163265306122,34693633.6666667,0,49987567.8333333,15293934.1666667,0.694045243056051,0,0.305954756943949,0,0,2019-03-26,2019-12-31,NA,1,NA,NA,NA,480,0,480,0,NA,0,NA,28,0,296
"4724","SIPONIMOD",2022-12-31,411,184,0,184,227,1,0.447688564476886,35014397.8333333,0,50588557.6666667,15574159.8333333,0.692140662796652,0,0.307859337203348,0,0,2019-03-26,2019-12-31,NA,1,NA,NA,NA,919,0,919,0,NA,0,NA,29,0,296
"4725","SIPONIMOD",2023-06-30,411,184,0,184,227,1,0.447688564476886,35377826.8333333,0,51451040,16073213.1666667,0.68760178284702,0,0.31239821715298,0,0,2019-03-26,2019-12-31,NA,1,NA,NA,NA,919,0,919,0,NA,0,NA,30,0,296
"4726","SIPONIMOD",2023-12-31,458,194,0,194,264,1,0.423580786026201,36107721.8333333,0,52175579.5,16067857.6666667,0.692042564344366,0,0.307957435655634,0,0,2019-03-26,2019-12-31,NA,1,NA,NA,NA,970,0,970,0,NA,0,NA,31,0,296
"4727","SIPONIMOD",2024-06-30,458,194,0,194,264,1,0.423580786026201,35884753.6666667,0,54020465.5,18135711.8333333,0.664280719066863,0,0.335719280933137,0,0,2019-03-26,2019-12-31,NA,1,NA,NA,NA,970,0,970,0,NA,0,NA,32,0,296
"4728","SODIUM PHENYLBUTYRATE; TAURURSODIOL",2023-06-30,411,56,26,82,329,0.682926829268293,0.13625304136253,23178857.5,5993607,51451040,22278575.5,0.450503187107588,0.11649146450684,0.433005348385572,0,0,2022-09-29,2023-06-30,NA,1,NA,NA,NA,82,0,82,0,NA,0,NA,30,0,297
"4729","SODIUM PHENYLBUTYRATE; TAURURSODIOL",2023-12-31,458,49,28,77,381,0.636363636363636,0.106986899563319,22923148.6666667,6427650,52175579.5,22824780.8333333,0.439346316540033,0.123192690174146,0.437460993285821,0,0,2022-09-29,2023-06-30,NA,1,NA,NA,NA,77,0,77,0,NA,0,NA,31,0,297
"4730","SODIUM PHENYLBUTYRATE; TAURURSODIOL",2024-06-30,458,0,0,0,458,NA,0,0,0,54020465.5,54020465.5,0,0,1,0,0,2022-09-29,2023-06-30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,32,0,297
"4731","SODIUM ZIRCONIUM CYCLOSILICATE",2019-06-30,381,206,2,208,173,0.990384615384615,0.540682414698163,33445404.8333333,265261.333333333,45486150.1666667,11775484,0.735287658128582,0.00583169453474045,0.258880647336678,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,416,0,416,0,NA,0,NA,22,0,298
"4732","SODIUM ZIRCONIUM CYCLOSILICATE",2019-12-31,381,229,3,232,149,0.987068965517241,0.601049868766404,34414493,373691.5,46040144.8333333,11251960.3333333,0.74748880839931,0.0081166447532425,0.244394546847447,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,464,0,464,0,NA,0,NA,23,0,298
"4733","SODIUM ZIRCONIUM CYCLOSILICATE",2020-06-30,381,370,0,370,11,1,0.971128608923885,39850291.5,0,47111324,7261032.5,0.845875006611998,0,0.154124993388002,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,740,0,740,0,NA,0,NA,24,0,298
"4734","SODIUM ZIRCONIUM CYCLOSILICATE",2020-12-31,387,382,0,382,5,1,0.987080103359173,40365749.3333333,0,47655291.1666667,7289541.83333333,0.847036044584444,0,0.152963955415556,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,764,0,764,0,NA,0,NA,25,0,298
"4735","SODIUM ZIRCONIUM CYCLOSILICATE",2021-06-30,387,382,0,382,5,1,0.987080103359173,41143883.6666667,0,48524595.8333333,7380712.16666667,0.847897503525489,0,0.152102496474511,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,764,0,764,0,NA,0,NA,26,0,298
"4736","SODIUM ZIRCONIUM CYCLOSILICATE",2021-12-31,392,386,0,386,6,1,0.98469387755102,41561339.8333333,0,49099205.1666667,7537865.33333333,0.846476835872472,0,0.153523164127528,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,772,0,772,0,NA,0,NA,27,0,298
"4737","SODIUM ZIRCONIUM CYCLOSILICATE",2022-06-30,392,386,0,386,6,1,0.98469387755102,42476685.8333333,0,49987567.8333333,7510882,0.849745000095974,0,0.150254999904026,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,772,0,772,0,NA,0,NA,28,0,298
"4738","SODIUM ZIRCONIUM CYCLOSILICATE",2022-12-31,411,368,0,368,43,1,0.895377128953771,42650201.8333333,0,50588557.6666667,7938355.83333333,0.843080012566478,0,0.156919987433522,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,736,0,736,0,NA,0,NA,29,0,298
"4739","SODIUM ZIRCONIUM CYCLOSILICATE",2023-06-30,411,368,0,368,43,1,0.895377128953771,43283988.8333333,0,51451040,8167051.16666666,0.841265576620673,0,0.158734423379327,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,736,0,736,0,NA,0,NA,30,0,298
"4740","SODIUM ZIRCONIUM CYCLOSILICATE",2023-12-31,458,311,0,311,147,1,0.679039301310044,42838222.3333333,0,52175579.5,9337357.16666666,0.821039703705319,0,0.178960296294681,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,622,0,622,0,NA,0,NA,31,0,298
"4741","SODIUM ZIRCONIUM CYCLOSILICATE",2024-06-30,458,311,0,311,147,1,0.679039301310044,43264131.6666667,0,54020465.5,10756333.8333333,0.800884095800075,0,0.199115904199925,0,0,2018-05-18,2019-06-30,NA,1,NA,NA,NA,622,0,622,0,NA,0,NA,32,0,298
"4742","SOFOSBUVIR",2014-06-30,317,44,214,258,59,0.170542635658915,0.138801261829653,20526822,9857393.33333333,37296148.6666667,6911933.33333333,0.550373771390122,0.264300569515462,0.185325659094416,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,258,0,258,0,NA,0,NA,12,0,299
"4743","SOFOSBUVIR",2014-12-31,313,0,313,313,0,0,0,0,31322728.3333333,37953172.5,6630444.16666667,0,0.825299343113763,0.174700656886237,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,313,0,313,0,NA,0,NA,13,0,299
"4744","SOFOSBUVIR",2015-06-30,313,0,313,313,0,0,0,0,32544996.1666667,39124221.6666667,6579225.5,0,0.831837536448542,0.168162463551458,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,313,0,313,0,NA,0,NA,14,0,299
"4745","SOFOSBUVIR",2015-12-31,308,0,308,308,0,0,0,0,33050943.6666667,39712338.3333333,6661394.66666667,0,0.832258815616624,0.167741184383376,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,308,0,308,0,NA,0,NA,15,0,299
"4746","SOFOSBUVIR",2016-06-30,308,0,308,308,0,0,0,0,34229729.8333333,40823603.6666667,6593873.83333333,0,0.838478888655355,0.161521111344645,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,308,0,308,0,NA,0,NA,16,0,299
"4747","SOFOSBUVIR",2016-12-31,307,0,277,277,30,0,0,0,34367961,41414834.3333333,7046873.33333334,0,0.829846637158668,0.170153362841332,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,277,0,277,0,NA,0,NA,17,0,299
"4748","SOFOSBUVIR",2017-06-30,307,0,277,277,30,0,0,0,35399481.1666667,42422643.3333333,7023162.16666667,0,0.834447794507226,0.165552205492774,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,277,0,277,0,NA,0,NA,18,0,299
"4749","SOFOSBUVIR",2017-12-31,360,0,230,230,130,0,0,0,34207396.6666667,42975235.6666667,8767839,0,0.795979268897862,0.204020731102138,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,230,0,230,0,NA,0,NA,19,0,299
"4750","SOFOSBUVIR",2018-06-30,360,0,230,230,130,0,0,0,34785667.3333333,43940940.8333333,9155273.5,0,0.791645938244116,0.208354061755884,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,230,0,230,0,NA,0,NA,20,0,299
"4751","SOFOSBUVIR",2018-12-31,381,0,164,164,217,0,0,0,32005279.6666667,44439815.6666667,12434536,0,0.720193798883669,0.279806201116331,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,164,0,164,0,NA,0,NA,21,0,299
"4752","SOFOSBUVIR",2019-06-30,381,0,164,164,217,0,0,0,31772177.5,45486150.1666667,13713972.6666667,0,0.698502233835639,0.301497766164361,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,164,0,164,0,NA,0,NA,22,0,299
"4753","SOFOSBUVIR",2019-12-31,381,0,159,159,222,0,0,0,32290261.1666667,46040144.8333333,13749883.6666667,0,0.701350121368175,0.298649878631825,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,159,0,159,0,NA,0,NA,23,0,299
"4754","SOFOSBUVIR",2020-06-30,381,0,159,159,222,0,0,0,33060649.6666667,47111324,14050674.3333333,0,0.701755901970971,0.298244098029029,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,159,0,159,0,NA,0,NA,24,0,299
"4755","SOFOSBUVIR",2020-12-31,387,0,338,338,49,0,0,0,38809505.8333333,47655291.1666667,8845785.33333333,0,0.814379786236189,0.185620213763811,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,726,0,726,0,NA,0,NA,25,0,299
"4756","SOFOSBUVIR",2021-06-30,387,0,338,338,49,0,0,0,39659418,48524595.8333333,8865177.83333334,0,0.817305478158284,0.182694521841716,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,726,0,726,0,NA,0,NA,26,0,299
"4757","SOFOSBUVIR",2021-12-31,392,0,329,329,63,0,0,0,39757467,49099205.1666667,9341738.16666666,0,0.809737486890954,0.190262513109046,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,745,0,745,0,NA,0,NA,27,0,299
"4758","SOFOSBUVIR",2022-06-30,392,0,329,329,63,0,0,0,40913197.3333333,49987567.8333333,9074370.5,0,0.818467453142441,0.181532546857559,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,745,0,745,0,NA,0,NA,28,0,299
"4759","SOFOSBUVIR",2022-12-31,411,0,207,207,204,0,0,0,36976925.1666667,50588557.6666667,13611632.5,0,0.730934560544531,0.269065439455469,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,581,0,581,0,NA,0,NA,29,0,299
"4760","SOFOSBUVIR",2023-06-30,411,0,207,207,204,0,0,0,37182281.1666667,51451040,14268758.8333333,0,0.722673072627233,0.277326927372767,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,788,0,788,0,NA,0,NA,30,0,299
"4761","SOFOSBUVIR",2023-12-31,458,1,108,109,349,0.00917431192660551,0.00218340611353712,3067177,28735191.3333333,52175579.5,20373211.1666667,0.0587856815275046,0.550740243016052,0.390474075456444,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,350,0,350,0,NA,0,NA,31,0,299
"4762","SOFOSBUVIR",2024-06-30,458,1,108,109,349,0.00917431192660551,0.00218340611353712,3076623.16666667,27635979.6666667,54020465.5,23307862.6666667,0.0569529184576661,0.511583515818957,0.431463565723377,0,0,2013-12-06,2014-06-30,2022-01-27,2,1,NA,NA,350,0,350,0,NA,0,NA,32,0,299
"4763","SOFOSBUVIR; VELPATASVIR",2017-06-30,307,0,277,277,30,0,0,0,35399481.1666667,42422643.3333333,7023162.16666667,0,0.834447794507226,0.165552205492774,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,277,0,277,0,NA,0,NA,18,0,300
"4764","SOFOSBUVIR; VELPATASVIR",2017-12-31,360,0,359,359,1,0,0,0,36101231.5,42975235.6666667,6874004.16666666,0,0.840047318879547,0.159952681120453,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,359,0,359,0,NA,0,NA,19,0,300
"4765","SOFOSBUVIR; VELPATASVIR",2018-06-30,360,0,360,360,0,0,0,0,36993587.6666667,43940940.8333333,6947353.16666667,0,0.8418933906532,0.1581066093468,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,360,0,360,0,NA,0,NA,20,0,300
"4766","SOFOSBUVIR; VELPATASVIR",2018-12-31,381,0,381,381,0,0,0,0,37434331.3333333,44439815.6666667,7005484.33333333,0,0.842360184707337,0.157639815292663,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,381,0,381,0,NA,0,NA,21,0,300
"4767","SOFOSBUVIR; VELPATASVIR",2019-06-30,381,0,381,381,0,0,0,0,38389430.1666667,45486150.1666667,7096720,0,0.8439806408325,0.1560193591675,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,685,0,381,304,NA,0,NA,22,0,300
"4768","SOFOSBUVIR; VELPATASVIR",2019-12-31,381,0,381,381,0,0,0,0,38883559.6666667,46040144.8333333,7156585.16666667,0,0.844557718213665,0.155442281786335,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,709,0,381,328,NA,0,NA,23,0,300
"4769","SOFOSBUVIR; VELPATASVIR",2020-06-30,381,0,381,381,0,0,0,0,39916642.1666667,47111324,7194681.83333334,0,0.847283387040166,0.152716612959834,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,709,0,381,328,NA,0,NA,24,0,300
"4770","SOFOSBUVIR; VELPATASVIR",2020-12-31,387,0,387,387,0,0,0,0,40397798.6666667,47655291.1666667,7257492.5,0,0.847708568716576,0.152291431283424,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,607,0,387,220,NA,0,NA,25,0,300
"4771","SOFOSBUVIR; VELPATASVIR",2021-06-30,387,0,387,387,0,0,0,0,41169247.5,48524595.8333333,7355348.33333334,0,0.848420204083788,0.151579795916212,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,994,0,774,220,NA,0,NA,26,0,300
"4772","SOFOSBUVIR; VELPATASVIR",2021-12-31,392,0,392,392,0,0,0,0,41615552,49099205.1666667,7483653.16666666,0,0.847580971193658,0.152419028806342,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,950,0,784,166,NA,0,NA,27,0,300
"4773","SOFOSBUVIR; VELPATASVIR",2022-06-30,392,1,391,392,0,0.00255102040816327,0.00255102040816327,3165720.5,39360976,49987567.8333333,7460871.33333334,0.0633301566212428,0.787415305566294,0.149254537812464,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,1734,0,1568,166,NA,0,NA,28,0,300
"4774","SOFOSBUVIR; VELPATASVIR",2022-12-31,411,1,410,411,0,0.0024330900243309,0.0024330900243309,3177705.16666667,39858122.3333333,50588557.6666667,7552730.16666666,0.0628147018463128,0.787888095089856,0.149297203063831,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,1832,0,1644,188,NA,0,NA,29,0,300
"4775","SOFOSBUVIR; VELPATASVIR",2023-06-30,411,1,410,411,0,0.0024330900243309,0.0024330900243309,3052637.5,40768300.8333333,51451040,7630101.66666666,0.0593309192583862,0.792370782657325,0.148298298084289,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,1832,0,1644,188,NA,0,NA,30,0,300
"4776","SOFOSBUVIR; VELPATASVIR",2023-12-31,458,1,457,458,0,0.00218340611353712,0.00218340611353712,3067177,41391676,52175579.5,7716726.5,0.0587856815275046,0.793315117851255,0.147899200621241,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,2030,0,1832,198,NA,0,NA,31,0,300
"4777","SOFOSBUVIR; VELPATASVIR",2024-06-30,458,1,457,458,0,0.00218340611353712,0.00218340611353712,3076623.16666667,42055899.5,54020465.5,8887942.83333334,0.0569529184576661,0.778517902627107,0.164529178915227,0,0,2016-06-28,2017-06-30,NA,2,NA,NA,NA,2030,0,1832,198,NA,0,NA,32,0,300
